Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+006,-1.62418449461e+002
+8.21729128755e+006,-1.62413173870e+002
+8.36528265901e+006,-1.63369852642e+002
+8.51593931825e+006,-1.62863197074e+002
+8.66930926644e+006,-1.62857652990e+002
+8.82544136923e+006,-1.63128973437e+002
+8.98438537235e+006,-1.62972023502e+002
+9.14619191741e+006,-1.62967540323e+002
+9.31091255809e+006,-1.62826101359e+002
+9.47859977652e+006,-1.61978772976e+002
+9.64930700003e+006,-1.61974208664e+002
+9.82308861817e+006,-1.61933804424e+002
+1.00000000000e+007,-1.62791526086e+002
+1.01800975118e+007,-1.62732031414e+002
+1.03634385350e+007,-1.62731927741e+002
+1.05500814844e+007,-1.63031517615e+002
+1.07400858268e+007,-1.63189422034e+002
+1.09335121002e+007,-1.63302778929e+002
+1.11304219327e+007,-1.63302668461e+002
+1.13308780622e+007,-1.62847209870e+002
+1.15349443568e+007,-1.63258731092e+002
+1.17426858345e+007,-1.62768594162e+002
+1.19541686846e+007,-1.62403175524e+002
+1.21694602882e+007,-1.61975146277e+002
+1.23886292399e+007,-1.61683988129e+002
+1.26117453700e+007,-1.62156123509e+002
+1.28388797661e+007,-1.62688591408e+002
+1.30701047961e+007,-1.63301499687e+002
+1.33054941314e+007,-1.63302880595e+002
+1.35451227700e+007,-1.62940479744e+002
+1.37890670608e+007,-1.62366062263e+002
+1.40374047276e+007,-1.62979101508e+002
+1.42902148939e+007,-1.62055199947e+002
+1.45475781085e+007,-1.62343912154e+002
+1.48095763705e+007,-1.62926764069e+002
+1.50762931560e+007,-1.62504773037e+002
+1.53478134445e+007,-1.62585817964e+002
+1.56242237458e+007,-1.63002205005e+002
+1.59056121278e+007,-1.62678753667e+002
+1.61920682446e+007,-1.62754051643e+002
+1.64836833648e+007,-1.62961337714e+002
+1.67805504007e+007,-1.62958644618e+002
+1.70827639381e+007,-1.62525719795e+002
+1.73904202661e+007,-1.62582772575e+002
+1.77036174080e+007,-1.62591017192e+002
+1.80224551525e+007,-1.62444668182e+002
+1.83470350855e+007,-1.62310991461e+002
+1.86774606222e+007,-1.62897914562e+002
+1.90138370407e+007,-1.62613025314e+002
+1.93562715148e+007,-1.62636698981e+002
+1.97048731486e+007,-1.62834403742e+002
+2.00597530110e+007,-1.63469665825e+002
+2.04210241715e+007,-1.63856547630e+002
+2.07888017356e+007,-1.63005613925e+002
+2.11632028822e+007,-1.64132071816e+002
+2.15443469003e+007,-1.63525573240e+002
+2.19323552273e+007,-1.62846534736e+002
+2.23273514878e+007,-1.63282569000e+002
+2.27294615326e+007,-1.62630765652e+002
+2.31388134792e+007,-1.62763925224e+002
+2.35555377526e+007,-1.63320729232e+002
+2.39797671264e+007,-1.62941843273e+002
+2.44116367658e+007,-1.62445337367e+002
+2.48512842698e+007,-1.62784094934e+002
+2.52988497160e+007,-1.63735422756e+002
+2.57544757045e+007,-1.63219254243e+002
+2.62183074038e+007,-1.63119904312e+002
+2.66904925965e+007,-1.63119966183e+002
+2.71711817270e+007,-1.64056097053e+002
+2.76605279492e+007,-1.63248343342e+002
+2.81586871751e+007,-1.64407252359e+002
+2.86658181246e+007,-1.63793850189e+002
+2.91820823764e+007,-1.63307656691e+002
+2.97076444190e+007,-1.63273481117e+002
+3.02426717031e+007,-1.62836119920e+002
+3.07873346955e+007,-1.64242135816e+002
+3.13418069329e+007,-1.63744412959e+002
+3.19062650773e+007,-1.63356622182e+002
+3.24808889724e+007,-1.63784741228e+002
+3.30658617009e+007,-1.64257595694e+002
+3.36613696427e+007,-1.64381046318e+002
+3.42676025343e+007,-1.62744681243e+002
+3.48847535295e+007,-1.63896680706e+002
+3.55130192606e+007,-1.63660294437e+002
+3.61525999011e+007,-1.63212983265e+002
+3.68036992298e+007,-1.63336621438e+002
+3.74665246955e+007,-1.64105457896e+002
+3.81412874828e+007,-1.64054506155e+002
+3.88282025801e+007,-1.63709599862e+002
+3.95274888473e+007,-1.63559998628e+002
+4.00000000000e+007,-1.64075286681e+002
