Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+006,-1.64821410301e+002
+8.21729128755e+006,-1.64816134710e+002
+8.36528265901e+006,-1.63699305583e+002
+8.51593931825e+006,-1.60490386057e+002
+8.66930926644e+006,-1.60484841974e+002
+8.82544136923e+006,-1.60481035355e+002
+8.98438537235e+006,-1.61928835188e+002
+9.14619191741e+006,-1.61924352009e+002
+9.31091255809e+006,-1.68270165019e+002
+9.47859977652e+006,-1.66743305835e+002
+9.64930700003e+006,-1.66738741523e+002
+9.82308861817e+006,-1.63852724259e+002
+1.00000000000e+007,-1.67382776701e+002
+1.01800975118e+007,-1.66616623662e+002
+1.03634385350e+007,-1.66616519989e+002
+1.05500814844e+007,-1.61792835936e+002
+1.07400858268e+007,-1.62147059132e+002
+1.09335121002e+007,-1.62543002973e+002
+1.11304219327e+007,-1.62542892505e+002
+1.13308780622e+007,-1.60360954717e+002
+1.15349443568e+007,-1.59644325055e+002
+1.17426858345e+007,-1.59900168101e+002
+1.19541686846e+007,-1.61315103628e+002
+1.21694602882e+007,-1.61042538927e+002
+1.23886292399e+007,-1.61655812011e+002
+1.26117453700e+007,-1.66203175826e+002
+1.28388797661e+007,-1.65301609535e+002
+1.30701047961e+007,-1.62717254289e+002
+1.33054941314e+007,-1.62718635196e+002
+1.35451227700e+007,-1.62121932029e+002
+1.37890670608e+007,-1.61376615682e+002
+1.40374047276e+007,-1.66593230435e+002
+1.42902148939e+007,-1.61904056774e+002
+1.45475781085e+007,-1.63868517525e+002
+1.48095763705e+007,-1.65879784050e+002
+1.50762931560e+007,-1.65396126123e+002
+1.53478134445e+007,-1.62787031147e+002
+1.56242237458e+007,-1.61684509124e+002
+1.59056121278e+007,-1.65389985905e+002
+1.61920682446e+007,-1.71512016104e+002
+1.64836833648e+007,-1.62408637231e+002
+1.67805504007e+007,-1.60911070712e+002
+1.70827639381e+007,-1.61221490050e+002
+1.73904202661e+007,-1.61261895564e+002
+1.77036174080e+007,-1.63850350117e+002
+1.80224551525e+007,-1.70858641243e+002
+1.83470350855e+007,-1.63322401721e+002
+1.86774606222e+007,-1.65848872460e+002
+1.90138370407e+007,-1.65320952593e+002
+1.93562715148e+007,-1.63168876667e+002
+1.97048731486e+007,-1.62574256965e+002
+2.00597530110e+007,-1.64520595427e+002
+2.04210241715e+007,-1.63489345628e+002
+2.07888017356e+007,-1.62213146902e+002
+2.11632028822e+007,-1.63561254049e+002
+2.15443469003e+007,-1.64504573065e+002
+2.19323552273e+007,-1.70033615689e+002
+2.23273514878e+007,-1.64705998245e+002
+2.27294615326e+007,-1.62106675009e+002
+2.31388134792e+007,-1.65431329768e+002
+2.35555377526e+007,-1.63461164579e+002
+2.39797671264e+007,-1.60216750527e+002
+2.44116367658e+007,-1.60724033090e+002
+2.48512842698e+007,-1.62293681720e+002
+2.52988497160e+007,-1.65659283591e+002
+2.57544757045e+007,-1.65171825551e+002
+2.62183074038e+007,-1.61873665003e+002
+2.66904925965e+007,-1.62450345672e+002
+2.71711817270e+007,-1.64084358418e+002
+2.76605279492e+007,-1.62657967330e+002
+2.81586871751e+007,-1.63852775066e+002
+2.86658181246e+007,-1.61033202439e+002
+2.91820823764e+007,-1.65033658094e+002
+2.97076444190e+007,-1.63766956155e+002
+3.02426717031e+007,-1.60565633067e+002
+3.07873346955e+007,-1.60767245301e+002
+3.13418069329e+007,-1.63002829548e+002
+3.19062650773e+007,-1.62495863738e+002
+3.24808889724e+007,-1.63768396416e+002
+3.30658617009e+007,-1.62375219650e+002
+3.36613696427e+007,-1.61572488842e+002
+3.42676025343e+007,-1.64229333064e+002
+3.48847535295e+007,-1.60977550623e+002
+3.55130192606e+007,-1.62919875856e+002
+3.61525999011e+007,-1.64564266552e+002
+3.68036992298e+007,-1.63447416421e+002
+3.74665246955e+007,-1.63931338949e+002
+3.81412874828e+007,-1.67109173573e+002
+3.88282025801e+007,-1.63579184173e+002
+3.95274888473e+007,-1.68409640177e+002
+4.00000000000e+007,-1.63583555934e+002
