Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+007,-1.60418228427e+002
+8.21729128755e+007,-1.60452758882e+002
+8.36528265901e+007,-1.61193624816e+002
+8.51593931825e+007,-1.60213793855e+002
+8.66930926644e+007,-1.61383432179e+002
+8.82544136923e+007,-1.61049282086e+002
+8.98438537235e+007,-1.61361610511e+002
+9.14619191741e+007,-1.60484753201e+002
+9.31091255809e+007,-1.31141909937e+002
+9.47859977652e+007,-1.36802170488e+002
+9.64930700003e+007,-1.49404305014e+002
+9.82308861817e+007,-1.61055768542e+002
+1.00000000000e+008,-1.61135982878e+002
