Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+006,-1.62673237088e+002
+8.21729128755e+006,-1.62667961497e+002
+8.36528265901e+006,-1.61849638590e+002
+8.51593931825e+006,-1.64370741336e+002
+8.66930926644e+006,-1.64365197253e+002
+8.82544136923e+006,-1.62716679920e+002
+8.98438537235e+006,-1.61648263651e+002
+9.14619191741e+006,-1.61643780472e+002
+9.31091255809e+006,-1.66771626121e+002
+9.47859977652e+006,-1.64402243970e+002
+9.64930700003e+006,-1.64397679659e+002
+9.82308861817e+006,-1.66625180349e+002
+1.00000000000e+007,-1.68659462439e+002
+1.01800975118e+007,-1.61073037432e+002
+1.03634385350e+007,-1.61072933759e+002
+1.05500814844e+007,-1.59719339903e+002
+1.07400858268e+007,-1.62384261507e+002
+1.09335121002e+007,-1.61427401863e+002
+1.11304219327e+007,-1.61427291395e+002
+1.13308780622e+007,-1.61042760959e+002
+1.15349443568e+007,-1.60584389364e+002
+1.17426858345e+007,-1.63289389008e+002
+1.19541686846e+007,-1.76382370606e+002
+1.21694602882e+007,-1.64121853000e+002
+1.23886292399e+007,-1.64456072376e+002
+1.26117453700e+007,-1.70591557671e+002
+1.28388797661e+007,-1.68684135553e+002
+1.30701047961e+007,-1.64496664079e+002
+1.33054941314e+007,-1.64498044987e+002
+1.35451227700e+007,-1.67458443951e+002
+1.37890670608e+007,-1.65319160173e+002
+1.40374047276e+007,-1.60128161621e+002
+1.42902148939e+007,-1.63491518262e+002
+1.45475781085e+007,-1.76462390527e+002
+1.48095763705e+007,-1.68100224359e+002
+1.50762931560e+007,-1.68436616794e+002
+1.53478134445e+007,-1.62375103533e+002
+1.56242237458e+007,-1.62687614145e+002
+1.59056121278e+007,-1.64685718975e+002
+1.61920682446e+007,-1.61183662837e+002
+1.64836833648e+007,-1.61064055261e+002
+1.67805504007e+007,-1.60738889934e+002
+1.70827639381e+007,-1.67544745087e+002
+1.73904202661e+007,-1.62107881347e+002
+1.77036174080e+007,-1.64878138758e+002
+1.80224551525e+007,-1.62018879518e+002
+1.83470350855e+007,-1.62241690931e+002
+1.86774606222e+007,-1.66386003435e+002
+1.90138370407e+007,-1.62664608409e+002
+1.93562715148e+007,-1.61836706713e+002
+1.97048731486e+007,-1.59896381368e+002
+2.00597530110e+007,-1.63072857794e+002
+2.04210241715e+007,-1.64847360456e+002
+2.07888017356e+007,-1.62300136720e+002
+2.11632028822e+007,-1.60082833841e+002
+2.15443469003e+007,-1.61633860718e+002
+2.19323552273e+007,-1.61744063231e+002
+2.23273514878e+007,-1.69403574115e+002
+2.27294615326e+007,-1.63287202146e+002
+2.31388134792e+007,-1.62810736193e+002
+2.35555377526e+007,-1.65890073836e+002
+2.39797671264e+007,-1.66922486624e+002
+2.44116367658e+007,-1.61653906429e+002
+2.48512842698e+007,-1.63614398756e+002
+2.52988497160e+007,-1.59723863018e+002
+2.57544757045e+007,-1.60913407072e+002
+2.62183074038e+007,-1.63109021000e+002
+2.66904925965e+007,-1.62243722670e+002
+2.71711817270e+007,-1.66031933655e+002
+2.76605279492e+007,-1.63217613519e+002
+2.81586871751e+007,-1.61165399560e+002
+2.86658181246e+007,-1.67616582210e+002
+2.91820823764e+007,-1.65362131194e+002
+2.97076444190e+007,-1.62333501103e+002
+3.02426717031e+007,-1.62785147803e+002
+3.07873346955e+007,-1.68775504643e+002
+3.13418069329e+007,-1.65804632788e+002
+3.19062650773e+007,-1.63553391747e+002
+3.24808889724e+007,-1.65444663371e+002
+3.30658617009e+007,-1.63392123868e+002
+3.36613696427e+007,-1.64851427040e+002
+3.42676025343e+007,-1.65860865765e+002
+3.48847535295e+007,-1.61670464545e+002
+3.55130192606e+007,-1.63654117811e+002
+3.61525999011e+007,-1.60553455934e+002
+3.68036992298e+007,-1.65855427090e+002
+3.74665246955e+007,-1.64266274452e+002
+3.81412874828e+007,-1.67605272498e+002
+3.88282025801e+007,-1.63368906087e+002
+3.95274888473e+007,-1.62476022581e+002
+4.00000000000e+007,-1.64236352435e+002
