Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+006,-1.66752169687e+002
+8.21729128755e+006,-1.66746894096e+002
+8.36528265901e+006,-1.68762168713e+002
+8.51593931825e+006,-1.63493478165e+002
+8.66930926644e+006,-1.63487934082e+002
+8.82544136923e+006,-1.62939631431e+002
+8.98438537235e+006,-1.66673778715e+002
+9.14619191741e+006,-1.66669295536e+002
+9.31091255809e+006,-1.66713155872e+002
+9.47859977652e+006,-1.62673820880e+002
+9.64930700003e+006,-1.62669256568e+002
+9.82308861817e+006,-1.62908865207e+002
+1.00000000000e+007,-1.61633807889e+002
+1.01800975118e+007,-1.61156346665e+002
+1.03634385350e+007,-1.61156242992e+002
+1.05500814844e+007,-1.62092857027e+002
+1.07400858268e+007,-1.61037169631e+002
+1.09335121002e+007,-1.59754476704e+002
+1.11304219327e+007,-1.59754366236e+002
+1.13308780622e+007,-1.62300662070e+002
+1.15349443568e+007,-1.61701426886e+002
+1.17426858345e+007,-1.65089383865e+002
+1.19541686846e+007,-1.65132348803e+002
+1.21694602882e+007,-1.60194267916e+002
+1.23886292399e+007,-1.60399024829e+002
+1.26117453700e+007,-1.67428934988e+002
+1.28388797661e+007,-1.65628516233e+002
+1.30701047961e+007,-1.62678297653e+002
+1.33054941314e+007,-1.62679678561e+002
+1.35451227700e+007,-1.61796996775e+002
+1.37890670608e+007,-1.63220684072e+002
+1.40374047276e+007,-1.63627889985e+002
+1.42902148939e+007,-1.65472311360e+002
+1.45475781085e+007,-1.62783557249e+002
+1.48095763705e+007,-1.62708628688e+002
+1.50762931560e+007,-1.62882884550e+002
+1.53478134445e+007,-1.61173521582e+002
+1.56242237458e+007,-1.63147339033e+002
+1.59056121278e+007,-1.60740299120e+002
+1.61920682446e+007,-1.64948933587e+002
+1.64836833648e+007,-1.66509315932e+002
+1.67805504007e+007,-1.61537401425e+002
+1.70827639381e+007,-1.61285783022e+002
+1.73904202661e+007,-1.61624933294e+002
+1.77036174080e+007,-1.63388559390e+002
+1.80224551525e+007,-1.62477555407e+002
+1.83470350855e+007,-1.65935959526e+002
+1.86774606222e+007,-1.64506800712e+002
+1.90138370407e+007,-1.62262546615e+002
+1.93562715148e+007,-1.64882094309e+002
+1.97048731486e+007,-1.65289359346e+002
+2.00597530110e+007,-1.61342260841e+002
+2.04210241715e+007,-1.61177748410e+002
+2.07888017356e+007,-1.65371385472e+002
+2.11632028822e+007,-1.61894692398e+002
+2.15443469003e+007,-1.62987033954e+002
+2.19323552273e+007,-1.61827201535e+002
+2.23273514878e+007,-1.61389206619e+002
+2.27294615326e+007,-1.61486925117e+002
+2.31388134792e+007,-1.61375941508e+002
+2.35555377526e+007,-1.60667487330e+002
+2.39797671264e+007,-1.60882826354e+002
+2.44116367658e+007,-1.62681176187e+002
+2.48512842698e+007,-1.66603522464e+002
+2.52988497160e+007,-1.63003896750e+002
+2.57544757045e+007,-1.61656914798e+002
+2.62183074038e+007,-1.59737013581e+002
+2.66904925965e+007,-1.60079300648e+002
+2.71711817270e+007,-1.61317741539e+002
+2.76605279492e+007,-1.61036688193e+002
+2.81586871751e+007,-1.62081633885e+002
+2.86658181246e+007,-1.60791067611e+002
+2.91820823764e+007,-1.73855484497e+002
+2.97076444190e+007,-1.61624142055e+002
+3.02426717031e+007,-1.60791212677e+002
+3.07873346955e+007,-1.64020276038e+002
+3.13418069329e+007,-1.61240095565e+002
+3.19062650773e+007,-1.59880760333e+002
+3.24808889724e+007,-1.66623208397e+002
+3.30658617009e+007,-1.64131665944e+002
+3.36613696427e+007,-1.63676807731e+002
+3.42676025343e+007,-1.65630162873e+002
+3.48847535295e+007,-1.61894697302e+002
+3.55130192606e+007,-1.63741317261e+002
+3.61525999011e+007,-1.67650239158e+002
+3.68036992298e+007,-1.62216768192e+002
+3.74665246955e+007,-1.64806006610e+002
+3.81412874828e+007,-1.64160663155e+002
+3.88282025801e+007,-1.63816988918e+002
+3.95274888473e+007,-1.69478709808e+002
+4.00000000000e+007,-1.62645395354e+002
