Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+007,-1.63568717741e+002
+8.21729128755e+007,-1.63243824280e+002
+8.36528265901e+007,-1.60540335641e+002
+8.51593931825e+007,-1.61180855667e+002
+8.66930926644e+007,-1.66735935916e+002
+8.82544136923e+007,-1.68726769472e+002
+8.98438537235e+007,-1.60903186313e+002
+9.14619191741e+007,-1.60830959602e+002
+9.31091255809e+007,-1.31108599231e+002
+9.47859977652e+007,-1.36765832156e+002
+9.64930700003e+007,-1.49077299144e+002
+9.82308861817e+007,-1.59813913532e+002
+1.00000000000e+008,-1.68838857757e+002
